catitude1,497,0,497,0.9861111111111112,0.0,0.013888888888888888,0.0
catitude10,933,0,933,0.9904458598726115,0.0,0.009554140127388535,0.0
catitude100,876,0,876,0.9875846501128668,0.001128668171557562,0.011286681715575621,0.0
catitude11,408,0,408,0.9902912621359223,0.0,0.009708737864077669,0.0
catitude12,981,0,981,0.9869083585095669,0.0010070493454179255,0.012084592145015106,0.0
catitude13,536,0,536,0.9962825278810409,0.0,0.0037174721189591076,0.0
catitude14,400,0,400,0.9975062344139651,0.0,0.0024937655860349127,0.0
catitude15,369,2,369,0.9972826086956522,0.0,0.002717391304347826,0.0
catitude16,524,0,524,0.9886792452830189,0.0,0.011320754716981131,0.0
catitude17,773,0,773,0.9884910485933504,0.0,0.011508951406649617,0.0
catitude18,343,0,343,0.9942028985507246,0.0,0.005797101449275362,0.0
catitude19,369,0,369,0.9866310160427807,0.0,0.013368983957219251,0.0
catitude2,828,0,828,0.9939975990396158,0.0,0.006002400960384154,0.0
catitude20,809,0,809,0.993849938499385,0.0012300123001230013,0.004920049200492005,0.0
catitude21,938,0,938,0.9873684210526316,0.0,0.01263157894736842,0.0
catitude22,864,0,864,0.9965397923875432,0.0,0.0034602076124567475,0.0
catitude23,848,0,848,0.9929742388758782,0.0,0.00702576112412178,0.0
catitude24,718,0,718,1.0,0.0,0.0,0.0
catitude25,829,0,827,0.986873508353222,0.0,0.013126491646778043,0.0
catitude26,812,0,812,0.9950980392156863,0.0,0.004901960784313725,0.0
catitude27,594,0,594,0.9867109634551495,0.0,0.013289036544850499,0.0
catitude28,840,0,840,0.9870588235294118,0.001176470588235294,0.011764705882352941,0.0
catitude29,298,0,298,0.9705882352941176,0.0032679738562091504,0.026143790849673203,0.0
catitude3,877,0,877,0.9798882681564246,0.0,0.02011173184357542,0.0
catitude30,885,0,885,0.9932659932659933,0.0,0.006734006734006734,0.0
catitude31,867,0,867,0.9841089670828603,0.0,0.015891032917139614,0.0
catitude32,706,0,706,0.988795518207283,0.0,0.011204481792717087,0.0
catitude33,544,0,544,0.9945155393053017,0.0,0.005484460694698354,0.0
catitude34,382,0,382,0.9896103896103896,0.0,0.007792207792207792,0.0025974025974025974
catitude35,448,0,448,0.9933333333333333,0.0022222222222222222,0.0044444444444444444,0.0
catitude36,497,0,497,0.9919839679358717,0.0,0.004008016032064128,0.004008016032064128
catitude37,346,0,346,0.9942363112391931,0.0,0.002881844380403458,0.002881844380403458
catitude38,743,0,743,0.988031914893617,0.0,0.011968085106382979,0.0
catitude39,389,0,389,0.9948849104859335,0.0,0.005115089514066497,0.0
catitude4,775,0,775,0.9910485933503836,0.0,0.008951406649616368,0.0
catitude40,932,0,932,0.9872611464968153,0.0021231422505307855,0.010615711252653927,0.0
catitude41,586,0,586,0.9832214765100671,0.0,0.016778523489932886,0.0
catitude42,493,0,493,0.9919517102615694,0.0,0.008048289738430584,0.0
catitude43,925,0,925,0.9861259338313767,0.0010672358591248667,0.012806830309498399,0.0
catitude44,505,0,505,0.9980237154150198,0.0,0.001976284584980237,0.0
catitude45,609,0,609,0.9967266775777414,0.0,0.0032733224222585926,0.0
catitude46,875,0,872,0.9875424688561721,0.0,0.01245753114382786,0.0
catitude47,956,0,956,0.9834881320949432,0.0030959752321981426,0.013415892672858616,0.0
catitude48,574,0,574,0.9930795847750865,0.0,0.006920415224913495,0.0
catitude49,651,0,651,0.9863429438543247,0.0015174506828528073,0.012139605462822459,0.0
catitude5,402,0,402,0.9803921568627451,0.004901960784313725,0.014705882352941176,0.0
catitude50,919,0,919,0.9892357373519914,0.0,0.010764262648008612,0.0
catitude51,579,0,579,0.9965576592082617,0.0,0.0034423407917383822,0.0
catitude52,735,0,735,0.9905405405405405,0.002702702702702703,0.006756756756756757,0.0
catitude53,507,0,507,0.982421875,0.005859375,0.009765625,0.001953125
catitude54,561,0,561,0.9859154929577465,0.0,0.01232394366197183,0.0017605633802816902
catitude55,963,0,961,0.9958549222797928,0.0,0.004145077720207254,0.0
catitude56,391,0,391,0.9949109414758269,0.0,0.005089058524173028,0.0
catitude57,774,0,774,0.9872448979591837,0.0,0.012755102040816327,0.0
catitude58,543,0,543,0.9908424908424909,0.0,0.005494505494505495,0.003663003663003663
catitude59,551,0,551,0.9856887298747764,0.0,0.014311270125223614,0.0
catitude6,718,0,718,0.9917127071823204,0.0,0.008287292817679558,0.0
catitude60,686,0,686,0.9927641099855282,0.0,0.00723589001447178,0.0
catitude61,395,0,395,0.992462311557789,0.0,0.007537688442211055,0.0
catitude62,755,0,755,0.9920948616600791,0.002635046113306983,0.005270092226613966,0.0
catitude63,840,0,840,0.9929078014184397,0.0,0.0070921985815602835,0.0
catitude64,457,0,457,0.9891540130151844,0.0021691973969631237,0.008676789587852495,0.0
catitude65,900,0,900,0.9933554817275747,0.0,0.0033222591362126247,0.0033222591362126247
catitude66,897,0,897,0.9944567627494457,0.0,0.005543237250554324,0.0
catitude67,713,0,713,0.9861687413554634,0.0,0.013831258644536652,0.0
catitude68,479,0,479,0.98559670781893,0.0,0.01440329218106996,0.0
catitude69,875,0,875,0.9920364050056882,0.0022753128555176336,0.004550625711035267,0.0011376564277588168
catitude7,740,0,740,0.984,0.0026666666666666666,0.013333333333333334,0.0
catitude70,780,0,780,0.9911054637865311,0.0,0.008894536213468869,0.0
catitude71,572,0,572,0.9947826086956522,0.0,0.0052173913043478265,0.0
catitude72,847,0,847,0.9871794871794872,0.0,0.01282051282051282,0.0
catitude73,642,0,636,0.986046511627907,0.0,0.013953488372093023,0.0
catitude74,356,0,356,0.9805555555555555,0.008333333333333333,0.011111111111111112,0.0
catitude75,672,0,672,0.9926144756277696,0.0,0.007385524372230428,0.0
catitude76,305,0,305,0.993485342019544,0.0,0.006514657980456026,0.0
catitude77,869,0,869,0.9965596330275229,0.0,0.0034403669724770644,0.0
catitude78,658,0,658,0.9850299401197605,0.0,0.014970059880239521,0.0
catitude79,479,0,479,0.9979166666666667,0.0,0.0020833333333333333,0.0
catitude8,361,0,361,0.9889807162534435,0.005509641873278237,0.005509641873278237,0.0
catitude80,779,0,779,0.9910714285714286,0.0,0.006377551020408163,0.002551020408163265
catitude81,592,0,592,0.9801324503311258,0.0,0.019867549668874173,0.0
catitude82,633,0,633,0.9968454258675079,0.0,0.0015772870662460567,0.0015772870662460567
catitude83,923,0,923,0.9903329752953813,0.0010741138560687433,0.008592910848549946,0.0
catitude84,396,0,396,0.9776674937965261,0.004962779156327543,0.017369727047146403,0.0
catitude85,358,1,358,0.9807162534435262,0.0027548209366391185,0.01652892561983471,0.0
catitude86,472,0,472,0.9771784232365145,0.002074688796680498,0.02074688796680498,0.0
catitude87,445,0,445,0.9866962305986696,0.0,0.013303769401330377,0.0
catitude88,359,0,359,0.9972222222222222,0.0,0.002777777777777778,0.0
catitude89,835,0,835,0.9858323494687131,0.0,0.014167650531286895,0.0
catitude9,474,0,474,0.9978947368421053,0.0,0.002105263157894737,0.0
catitude90,837,0,837,0.9905100830367735,0.002372479240806643,0.0071174377224199285,0.0
catitude91,304,0,304,0.9934640522875817,0.0,0.006535947712418301,0.0
catitude92,898,0,898,0.9889867841409692,0.0,0.011013215859030838,0.0
catitude93,859,0,859,0.9907727797001153,0.0,0.00922722029988466,0.0
catitude94,318,0,318,0.9845201238390093,0.0,0.015479876160990712,0.0
catitude95,747,1,747,0.9933422103861518,0.0,0.006657789613848202,0.0
catitude96,902,0,902,0.9922992299229924,0.0,0.007700770077007701,0.0
catitude97,304,1,304,0.9967105263157895,0.0,0.003289473684210526,0.0
catitude98,477,0,477,0.9916666666666667,0.0020833333333333333,0.00625,0.0
catitude99,666,0,665,0.9940209267563528,0.0,0.005979073243647235,0.0
